date,price_egx30,return_egx30,vol20,dd120,sma200_dist,f1_breadth,f2_basis_smoothed,f3_rate_mom,f4_fx_vel,f4_fx_acc,f5_hhi,f6_herding,f7_panic,f8_illiq_smoothed,f9_ratio,f10_spread,f11_concentration,f12_fx_strain,g1_vix_level,g1_vix_zscore,g2_vix_delta5,g2_vix_accel20,g3_eem_ret20,g3_eem_dd60,g4_dxy_mom20,g4_dxy_mom60,g5_us10y_surge20,g6_wheat_shock20,g6_oil_shock20,g6_commodity_composite,g7_peer_ret20,g7_peer_dd60,target_mae_60,target_mdd_60,target_severe_18,target_crash_25,target_mae_10,target_tactical_drop8,b1_vol_alert,b2_dd_alert,b3_sma_alert,b4_composite_alert,b_vix_alert,hazard_state,is_onset,is_in_risk_set
2000-09-10,797.7,-0.0117,0.3076,-0.3071,-0.2094,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1214,0.0475,-0.1296,0.0,0.35,0.0,18.46,-1.388,0.93,1.39,0.0,0.0,0.0281,0.0746,-0.063,0.0539,0.0,0.0377,-0.0087,-0.0812,0.2868,0.2904,1,1,0.1009,1,0,1,1,0,0,2,0,0
2000-09-11,801.75,0.00508,0.3019,-0.3036,-0.2049,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1214,0.0475,-0.1145,0.0,0.35,0.0,18.46,-1.376,0.93,0.68,0.0,0.0,0.0281,0.0791,-0.063,0.0539,0.0,0.0377,-0.0087,-0.0812,0.2904,0.2904,1,1,0.1055,1,0,1,1,0,0,2,0,0
2000-09-12,791.65,-0.0126,0.3067,-0.3124,-0.2144,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.132,0.0475,-0.1216,0.0,0.35,0.0,18.4,-1.385,0.87,1.96,0.0,0.0,0.0386,0.0888,-0.013,0.0503,0.0,0.0352,-0.0356,-0.0951,0.2813,0.2813,1,1,0.0941,1,0,1,1,0,0,2,0,0
2000-09-13,769.58,-0.02788,0.2962,-0.3315,-0.2357,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1599,0.0475,-0.1184,0.0,0.35,0.0,18.59,-1.314,-1.23,2.08,0.0,0.0,0.0422,0.0831,-0.03,0.0364,0.0,0.0255,-0.0278,-0.103,0.2607,0.2607,1,1,0.0732,0,0,1,1,0,0,2,0,0
2000-09-14,759.68,-0.01286,0.2921,-0.3401,-0.2448,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1728,0.0475,-0.1319,0.0,0.35,0.0,18.32,-1.391,-2.47,2.03,0.0,0.0,0.0461,0.0847,-0.089,0.0062,0.0,0.0043,-0.0158,-0.098,0.2511,0.2511,1,1,0.0864,1,0,1,1,0,0,2,0,0
2000-09-17,744.49,-0.02,0.2467,-0.3533,-0.2591,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1927,0.05,-0.1276,0.0,0.35,0.0,18.52,-1.315,0.06,4.07,0.0,0.0,0.0444,0.0792,0.067,0.0671,0.0,0.047,-0.0248,-0.1089,0.2358,0.2358,1,0,0.0986,1,0,1,1,0,0,2,0,0
2000-09-18,728.63,-0.0213,0.2479,-0.3671,-0.2741,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1941,0.05,-0.1579,0.0,0.35,0.0,18.52,-1.303,0.06,3.36,0.0,0.0,0.0444,0.0734,0.067,0.0671,0.0,0.047,-0.0248,-0.1089,0.2192,0.2213,1,0,0.079,0,0,1,1,0,0,2,0,0
2000-09-19,726.55,-0.00285,0.2418,-0.3689,-0.2752,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1774,0.05,-0.1917,0.0,0.35,0.0,20.25,-0.737,1.85,5.47,0.0,0.0,0.0407,0.074,0.1,0.0677,0.0,0.0474,-0.0441,-0.1331,0.217,0.2213,1,0,0.0814,1,0,1,1,0,0,2,0,0
2000-09-20,717.18,-0.0129,0.2279,-0.377,-0.2836,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1903,0.05,-0.2171,0.0,0.35,0.0,19.54,-0.961,0.95,3.99,0.0,0.0,0.0386,0.074,0.088,0.0927,0.0,0.0649,-0.0546,-0.1398,0.2067,0.2213,1,0,0.0893,1,0,1,1,0,0,2,0,0
2000-09-21,727.67,0.01463,0.233,-0.3679,-0.2722,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1722,0.05,-0.1707,0.0,0.35,0.0,19.93,-0.828,1.61,4.84,0.0,0.0,0.0448,0.0843,0.167,0.061,0.0,0.0427,-0.0593,-0.1309,0.2182,0.2213,1,0,0.1347,1,0,1,1,0,0,2,0,0
2000-09-24,724.48,-0.00438,0.2302,-0.3663,-0.2744,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1765,0.05,-0.1636,0.0,0.35,0.0,20.74,-0.561,2.22,8.52,0.0,0.0,0.0198,0.0554,0.108,0.0248,0.0,0.0174,-0.0629,-0.132,0.2147,0.2213,1,0,0.1349,1,0,1,1,0,0,2,0,0
2000-09-25,730.59,0.00843,0.2341,-0.3594,-0.2673,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1693,0.05,-0.111,0.0,0.35,0.0,20.74,-0.555,2.22,8.52,0.0,0.0,0.0198,0.0629,0.108,0.0248,0.0,0.0174,-0.0629,-0.132,0.2213,0.2213,1,0,0.1622,1,0,1,1,0,0,2,0,0
2000-09-26,721.85,-0.01196,0.2336,-0.3671,-0.275,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1684,0.05,-0.0976,0.0,0.35,0.0,21.41,-0.332,1.16,9.07,0.0,0.0,0.0233,0.0676,0.067,0.0515,0.0,0.0361,-0.0479,-0.1222,0.2119,0.2119,1,0,0.1837,1,0,1,1,0,0,2,0,0
2000-09-27,713.25,-0.01191,0.219,-0.3746,-0.2824,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1526,0.05,-0.1311,0.0,0.35,0.0,21.88,-0.172,2.34,8.65,0.0,0.0,0.0086,0.057,-0.009,0.016,0.0,0.0112,-0.0575,-0.1268,0.2024,0.2024,1,0,0.2024,1,0,1,1,0,0,2,0,0
2000-09-28,694.01,-0.02698,0.2197,-0.3867,-0.3003,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1796,0.05,-0.076,0.0,0.35,0.0,21.67,-0.235,1.74,6.29,0.0,0.0,0.0086,0.0542,0.02,0.0274,0.0,0.0192,-0.0658,-0.133,0.1802,0.1802,1,0,0.1802,1,0,1,1,0,0,2,0,0
2000-10-01,671.1,-0.03301,0.2397,-0.4027,-0.3218,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.2103,0.05,-0.0736,0.0,0.35,0.0,20.57,-0.592,-0.17,4.13,0.0,0.0,0.0164,0.0572,0.103,0.0279,0.0,0.0195,-0.0745,-0.1287,0.1523,0.169,0,0,0.1523,1,0,1,1,0,0,2,0,0
2000-10-02,684.59,0.0201,0.2505,-0.3797,-0.3064,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.2103,0.05,-0.0837,0.0,0.35,0.0,20.57,-0.586,-0.17,4.13,0.0,0.0,0.0164,0.052,0.103,0.0279,0.0,0.0195,-0.0745,-0.1287,0.169,0.169,0,0,0.169,1,0,1,1,0,0,2,0,0
2000-10-03,667.43,-0.02507,0.2454,-0.3922,-0.3222,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.2354,0.05,-0.0559,0.0,0.35,0.0,21.23,-0.363,-0.18,5.2,0.0,0.0,0.0213,0.057,0.145,0.0777,0.0,0.0544,-0.0835,-0.1299,0.1476,0.1476,0,0,0.1476,1,0,1,1,0,0,2,0,0
2000-10-04,653.1,-0.02147,0.2421,-0.4052,-0.3353,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.2569,0.05,-0.0298,0.0,0.35,0.0,21.85,-0.153,-0.03,1.0,0.0,0.0,0.0161,0.0674,0.184,0.0749,0.0,0.0524,-0.0706,-0.1147,0.1289,0.1352,0,0,0.1289,1,0,1,1,0,0,2,0,0
2000-10-08,629.63,-0.03594,0.2379,-0.4266,-0.3578,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.2928,0.05,-0.0202,0.0,0.35,0.0,22.71,0.135,1.04,0.31,0.0,0.0,0.0064,0.072,0.104,0.0534,0.0,0.0374,-0.058,-0.1035,0.0964,0.1352,0,0,0.0964,1,0,1,1,0,0,2,0,0
2000-10-09,626.73,-0.00461,0.2394,-0.4241,-0.3593,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.2857,0.05,-0.0745,0.0,0.35,0.0,22.71,0.134,2.14,4.34,0.0,0.0,0.0045,0.0622,0.092,0.0681,0.0,0.0477,-0.0348,-0.1035,0.0922,0.1352,0,0,0.0922,1,0,1,1,0,0,2,0,0
2000-10-10,612.11,-0.02333,0.2342,-0.4264,-0.3729,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.309,0.05,-0.0533,0.0,0.35,0.0,24.02,0.565,3.45,5.65,0.0,0.0,0.0041,0.0586,0.092,0.0721,0.0,0.0505,-0.0502,-0.1173,0.0706,0.1352,0,0,0.0706,0,0,1,1,0,0,2,0,0
2000-10-11,589.24,-0.03736,0.2485,-0.4479,-0.3951,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.3338,0.05,-0.0082,0.0,0.35,0.0,24.86,0.838,3.63,5.94,0.0,0.0,-0.0088,0.0545,0.037,0.0659,0.0,0.0461,-0.02,-0.1046,0.0345,0.1352,0,0,0.0345,0,0,1,1,0,0,2,0,0
2000-10-12,568.92,-0.03449,0.2539,-0.4669,-0.4146,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.3404,0.05,0.0277,0.0,0.35,0.0,26.57,1.393,4.72,7.37,0.0,0.0,-0.0059,0.0533,0.0,0.0973,0.0,0.0681,-0.0251,-0.112,-0.0,0.1352,0,0,-0.0,0,0,1,1,0,0,2,0,0
2000-10-15,576.66,0.0136,0.2724,-0.4597,-0.4052,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.3276,0.05,0.0382,0.0,0.35,0.0,27.6,1.718,4.89,8.98,0.0,0.0,0.0045,0.0592,-0.013,0.1133,0.0,0.0793,-0.0352,-0.1139,-0.0,0.1352,0,0,-0.0,0,0,1,1,0,0,3,0,0
2000-10-16,603.41,0.04639,0.3408,-0.4346,-0.3762,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.3076,0.05,-0.0281,0.0,0.35,0.0,27.6,1.71,4.89,7.61,0.0,0.0,-0.0007,0.0572,-0.118,0.0717,0.0,0.0502,-0.022,-0.1123,-0.0,0.1352,0,0,-0.0,0,0,1,1,0,0,3,0,0
2000-10-17,624.65,0.0352,0.3723,-0.4147,-0.3528,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.2863,0.05,-0.0531,0.0,0.35,0.0,26.79,1.454,2.77,6.8,0.0,0.0,0.0039,0.0735,-0.093,0.0452,0.0,0.0316,-0.001,-0.0942,-0.0,0.1352,0,0,-0.0,0,1,1,1,1,0,3,0,0
2000-10-18,645.65,0.03362,0.3983,-0.395,-0.3295,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.2834,0.05,-0.0985,0.0,0.35,0.0,27.84,1.805,2.98,4.69,0.0,0.0,-0.0009,0.0662,-0.206,0.0763,0.0,0.0534,0.0111,-0.1113,-0.0,0.1352,0,0,-0.0,0,1,1,1,1,0,3,0,0
2000-10-19,647.86,0.00342,0.3986,-0.3929,-0.3256,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.2705,0.05,-0.0667,0.0,0.35,0.0,28.72,2.092,2.15,7.11,0.0,0.0,0.0105,0.0826,-0.193,0.04,0.0,0.028,0.0019,-0.1303,-0.0,0.1352,0,0,-0.0,0,1,1,1,1,1,3,0,0
2000-10-22,678.14,0.04674,0.4323,-0.3646,-0.2925,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.2705,0.05,-0.1479,0.0,0.35,0.0,24.24,0.619,-3.36,1.76,0.0,0.0,0.0064,0.0837,-0.256,0.0464,0.0,0.0325,0.0,-0.1092,0.0326,0.1352,0,0,0.0326,0,1,1,1,1,0,3,0,0
2000-10-23,681.05,0.00429,0.433,-0.3618,-0.2877,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.2661,0.05,-0.1218,0.0,0.35,0.0,24.24,0.619,-3.36,-0.71,0.0,0.0,0.0317,0.0676,-0.193,0.0485,0.0,0.0339,0.0045,-0.1092,0.0367,0.1352,0,0,0.0367,0,1,1,1,1,0,3,0,0
2000-10-24,656.03,-0.03674,0.4464,-0.3853,-0.312,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.3029,0.05,-0.0568,0.0,0.35,0.0,24.69,0.763,-2.1,-0.26,0.0,0.0,0.035,0.0711,-0.247,0.0505,0.0,0.0354,-0.0165,-0.127,-0.0,0.1352,0,0,-0.0,0,1,1,1,1,0,3,0,0
2000-10-25,674.48,0.02812,0.4598,-0.368,-0.2906,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.2909,0.05,-0.0561,0.0,0.35,0.0,24.28,0.623,-3.56,-2.0,0.0,0.0,0.0295,0.0716,-0.21,0.0137,0.0,0.0096,-0.0266,-0.1225,0.0183,0.1352,0,0,0.0183,0,1,1,1,1,0,3,0,0
2000-10-26,678.15,0.00544,0.4595,-0.3646,-0.2847,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.279,0.05,-0.0507,0.0,0.35,0.0,26.65,1.397,-2.07,-0.22,0.0,0.0,0.0471,0.0767,-0.113,0.0088,0.0,0.0062,-0.0412,-0.1408,0.0236,0.1352,0,0,0.0236,0,1,1,1,1,0,3,0,0
2000-10-29,668.68,-0.01396,0.4528,-0.3734,-0.2927,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.266,0.05,-0.0534,0.0,0.35,0.0,26.47,1.331,2.23,0.82,0.0,0.0,0.0378,0.0607,-0.109,0.0128,0.0,0.009,-0.0023,-0.1072,0.0098,0.1352,0,0,0.0098,0,1,1,1,1,0,3,0,0
2000-10-30,662.12,-0.00981,0.4393,-0.3796,-0.2976,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.2428,0.05,-0.0463,0.0,0.35,0.0,26.47,1.324,2.23,2.86,0.0,0.0,0.0366,0.059,-0.067,-0.0068,0.0,0.0,-0.0073,-0.1072,-0.0,0.1352,0,0,-0.0,0,1,1,1,1,0,3,0,0
2000-10-31,679.12,0.02568,0.443,-0.3636,-0.2774,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.2428,0.05,-0.076,0.0,0.35,0.0,25.46,0.988,0.77,1.85,0.0,0.0,0.0353,0.0577,-0.05,0.0097,0.0,0.0068,-0.0033,-0.104,-0.0,0.1352,0,0,-0.0,0,1,1,1,1,0,3,0,0
2000-11-01,688.76,0.01419,0.4358,-0.3546,-0.265,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.2177,0.05,-0.1016,0.0,0.35,0.0,23.63,0.388,-0.65,-1.3,0.0,0.0,0.0251,0.0528,-0.063,-0.0628,0.0,0.0,0.0137,-0.0892,-0.0,0.1352,0,0,-0.0,0,1,1,1,1,0,3,0,0
2000-11-02,690.87,0.00306,0.4273,-0.3526,-0.2607,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1962,0.05,-0.0659,0.0,0.35,0.0,24.28,0.597,-2.37,0.4,0.0,0.0,0.0117,0.0381,-0.131,-0.0576,0.0,0.0,0.0162,-0.085,-0.0,0.1352,0,0,-0.0,0,1,1,1,1,0,3,0,0
2000-11-05,703.62,0.01845,0.4055,-0.3407,-0.245,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1603,0.05,-0.0849,0.0,0.35,0.0,23.67,0.397,-2.8,-0.96,0.0,0.0,0.001,0.0317,-0.012,-0.0188,0.0,0.0,0.0129,-0.0855,0.0176,0.1352,0,0,-0.0,0,1,1,1,1,0,3,0,0
2000-11-06,709.81,0.0088,0.4037,-0.3349,-0.2361,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1557,0.0475,-0.05,0.0,0.35,0.0,23.67,0.396,-2.8,-3.29,0.0,0.0,0.001,0.0338,-0.012,-0.0188,0.0,0.0,0.0129,-0.0855,0.0261,0.1352,0,0,0.0045,0,1,1,1,1,0,3,0,0
2000-11-07,706.64,-0.00447,0.3912,-0.3137,-0.2373,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1368,0.045,-0.0701,0.0,0.35,0.0,24.52,0.669,-0.94,-5.06,0.0,0.0,0.0077,0.0403,0.039,-0.0075,0.0,0.0,0.0232,-0.091,0.0218,0.1352,0,0,-0.0,0,0,1,1,0,0,3,0,0
2000-11-08,707.55,0.00129,0.3567,-0.2981,-0.2339,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0995,0.0425,-0.0091,0.0,0.35,0.0,24.91,0.791,1.28,-6.41,0.0,0.0,0.0101,0.04,0.064,-0.0206,0.0,0.0,0.0126,-0.0865,0.023,0.1352,0,0,-0.0,0,0,1,1,0,0,3,0,0
2000-11-09,716.53,0.01269,0.3188,-0.2856,-0.2218,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.065,0.04,0.0417,0.0,0.35,0.0,25.66,1.028,1.38,-8.89,0.0,0.0,0.0152,0.0518,0.08,-0.0375,0.0,0.0,0.0032,-0.1048,0.0353,0.1352,0,0,0.0091,0,0,1,1,0,0,3,0,0
2000-11-12,747.69,0.04349,0.3372,-0.2545,-0.1857,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.065,0.04,-0.0076,0.0,0.35,0.0,28.53,1.938,4.86,-8.35,0.0,0.0,-0.0006,0.0502,0.08,-0.0605,0.0,0.0,0.0106,-0.1028,0.0755,0.1352,0,0,0.0504,0,0,1,1,0,1,0,0,1
2000-11-13,767.83,0.02694,0.3194,-0.2337,-0.1615,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.065,0.0375,0.0253,0.0,0.35,0.0,28.53,1.916,4.86,-8.15,0.0,0.0,-0.0006,0.0431,0.08,-0.0605,0.0,0.0,0.0106,-0.1028,0.0997,0.1352,0,0,0.0753,0,0,1,1,0,1,0,0,1
2000-11-14,750.18,-0.02299,0.3301,-0.2513,-0.1784,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.088,0.035,0.0308,0.0,0.35,0.0,29.06,2.059,4.54,-6.0,0.0,0.0,-0.0059,0.0422,0.021,-0.0338,0.0,0.0,-0.0208,-0.1148,0.0786,0.1352,0,0,0.0536,0,0,1,1,0,1,0,0,1
2000-11-15,775.62,0.03391,0.3304,-0.2259,-0.1483,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.088,0.0325,-0.0014,0.0,0.35,0.0,26.81,1.334,1.9,-8.62,0.0,0.0,0.0028,0.0427,0.079,-0.0497,0.0,0.0,0.0079,-0.1073,0.1088,0.1352,0,0,0.0846,1,0,1,1,0,0,0,0,1
2000-11-16,799.36,0.03061,0.3375,-0.2022,-0.1202,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.088,0.0325,-0.0211,0.0,0.35,0.0,26.15,1.118,0.49,-11.75,0.0,0.0,-0.0084,0.0408,0.041,-0.0422,0.0,0.0,0.0328,-0.1052,0.1352,0.1352,0,0,0.1118,1,0,1,1,0,0,0,0,1
2000-11-19,777.01,-0.02796,0.3362,-0.2177,-0.1427,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1159,0.0325,-0.0034,0.0,0.35,0.0,24.81,0.69,-3.72,-3.74,0.0,0.0,0.0013,0.0529,0.058,-0.0125,0.0,0.0,-0.0124,-0.1287,0.1104,0.1104,0,0,0.0948,1,0,1,1,0,0,0,0,1
2000-11-20,769.11,-0.01017,0.3414,-0.2257,-0.1491,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1261,6.52915,-0.0411,0.0,0.35,0.0,24.81,0.685,-3.72,-2.93,0.0,0.0,0.0013,0.0535,0.058,-0.0125,0.0,0.0,-0.0124,-0.1287,0.1012,0.1012,0,0,0.0855,1,0,1,1,0,0,0,0,1
2000-11-21,732.21,-0.04798,0.3609,-0.2628,-0.1876,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1373,6.53504,0.028,0.0,0.35,0.0,27.43,1.497,-1.63,-1.21,0.0,0.0,-0.0016,0.0539,0.082,-0.0087,0.0,0.0,-0.007,-0.1429,0.0559,0.0966,0,0,0.0394,0,0,1,1,0,0,0,0,1
2000-11-22,709.98,-0.03036,0.3718,-0.2691,-0.2101,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1677,6.5408,0.0564,0.0,0.35,0.0,26.62,1.232,-0.19,-0.53,0.0,0.0,0.0045,0.0582,0.037,-0.0106,0.0,0.0,-0.0148,-0.1482,0.0292,0.1001,0,0,0.0093,0,0,1,1,0,0,0,0,1
2000-11-23,730.68,0.02916,0.3828,-0.2478,-0.1848,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1677,6.54709,0.0267,0.0,0.35,0.0,27.71,1.56,1.56,-3.71,0.0,0.0,-0.0054,0.0504,-0.093,0.0039,0.0,0.0027,-0.0049,-0.1575,0.0567,0.1001,0,0,0.0374,0,0,1,1,0,0,0,0,1
2000-11-26,751.21,0.0281,0.3855,-0.2169,-0.1597,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1537,6.55525,0.0108,0.0,0.35,0.0,26.0,1.016,1.19,-5.27,0.0,0.0,0.0093,0.0565,-0.089,0.0156,0.0,0.0109,-0.061,-0.1733,0.0825,0.1001,0,0,0.0637,0,0,1,1,0,0,0,0,1
2000-11-27,742.37,-0.01177,0.3866,-0.2251,-0.1675,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1557,6.56631,0.0265,0.0,0.35,0.0,26.0,1.008,1.19,-6.37,0.0,0.0,0.0093,0.0634,-0.089,0.0156,0.0,0.0109,-0.061,-0.1733,0.0858,0.1139,0,0,0.0525,0,0,1,1,0,0,0,0,1
2000-11-28,721.48,-0.02814,0.3968,-0.247,-0.1888,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1838,6.58241,0.0226,0.0,0.35,0.0,26.93,1.289,-0.5,-3.42,0.0,0.0,-0.0013,0.051,-0.102,0.0019,0.0,0.0013,-0.0699,-0.178,0.0952,0.1478,0,0,0.0251,0,1,1,1,1,0,0,0,1
2000-11-29,720.76,-0.001,0.3951,-0.2427,-0.1873,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1848,6.60584,-0.0151,0.0,0.35,0.0,27.64,1.497,1.02,1.61,0.0,0.0,-0.0006,0.0463,-0.168,0.0118,0.0,0.0083,-0.111,-0.1967,0.1145,0.1668,0,0,0.0241,0,0,1,1,0,0,0,0,1
2000-11-30,724.9,0.00574,0.3952,-0.2384,-0.1803,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1848,7.51245,-0.0109,0.0,0.35,0.0,27.49,1.44,-0.22,0.78,0.0,0.0,0.0091,0.0374,-0.193,0.0108,0.0,0.0076,-0.1162,-0.1975,0.1196,0.1668,0,0,0.0297,0,0,1,1,0,0,0,0,1
2000-12-03,703.38,-0.02969,0.406,-0.261,-0.202,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2145,7.55735,-0.0017,0.0,0.35,0.0,27.48,1.427,1.48,2.85,0.0,0.0,-0.0021,0.0053,-0.291,-0.0201,0.0,0.0,-0.1692,-0.2366,0.0927,0.1668,0,0,-0.0,0,1,1,1,1,0,0,0,1
2000-12-04,718.36,0.0213,0.4116,-0.2401,-0.1824,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2145,7.59965,0.0095,0.0,0.35,0.0,27.48,1.415,1.48,2.85,0.0,0.0,-0.0021,0.0034,-0.291,-0.0201,0.0,0.0,-0.1692,-0.2366,0.1116,0.1668,0,0,0.0193,0,1,1,1,1,0,0,0,1
2000-12-05,715.25,-0.00433,0.4116,-0.2221,-0.1835,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2144,7.60215,-0.042,0.0,0.35,0.0,27.78,1.493,0.85,2.76,0.0,0.0,-0.0171,-0.0055,-0.333,-0.0188,0.0,0.0,-0.177,-0.2442,0.1077,0.1668,0,0,0.0336,0,1,1,1,1,0,0,0,1
2000-12-06,728.72,0.01883,0.4162,-0.1988,-0.1656,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2144,7.60465,-0.027,0.0,0.35,0.0,24.99,0.634,-2.65,0.03,0.0,0.0,-0.0091,-0.0078,-0.429,0.0019,0.0,0.0013,-0.1378,-0.1997,0.1242,0.1668,0,0,0.0514,0,1,1,1,1,0,0,0,1
2000-12-07,722.81,-0.00811,0.4156,-0.2053,-0.1701,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2225,7.60715,-0.058,0.0,0.35,0.0,25.07,0.653,-2.42,0.32,0.0,0.0,-0.0251,-0.0162,-0.531,-0.0047,0.0,0.0,-0.091,-0.1715,0.1171,0.1668,0,0,0.0437,0,1,1,1,1,0,0,0,1
2000-12-10,726.77,0.00548,0.3861,-0.2009,-0.1633,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2225,7.62756,-0.0213,0.0,0.35,0.0,22.41,-0.164,-5.07,-7.05,0.0,0.0,-0.015,-0.0112,-0.451,0.0224,0.0,0.0157,-0.0813,-0.1561,0.1219,0.1668,0,0,0.0489,0,0,1,1,0,0,0,0,1
2000-12-11,720.37,-0.00881,0.373,-0.208,-0.1684,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2313,7.63006,-0.0396,0.0,0.35,0.0,22.41,-0.166,-5.07,-7.05,0.0,0.0,-0.015,-0.0163,-0.451,0.0224,0.0,0.0157,-0.0813,-0.1561,0.1141,0.1668,0,0,0.0404,0,0,1,1,0,0,0,0,1
2000-12-12,729.7,0.01295,0.3693,-0.1977,-0.1556,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2083,7.63256,-0.0307,0.0,0.35,0.0,23.51,0.169,-4.27,-7.82,0.0,0.0,-0.0122,-0.0142,-0.401,0.0195,0.0,0.0136,-0.0575,-0.1395,0.1254,0.1668,0,0,0.0527,0,0,1,1,0,0,0,0,1
2000-12-13,728.74,-0.00132,0.3466,-0.1988,-0.1547,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2096,8.54289,-0.0333,0.0,0.35,0.0,24.88,0.586,-0.11,-0.9,0.0,0.0,-0.0169,-0.015,-0.401,0.0155,0.0,0.0109,-0.0709,-0.144,0.1281,0.1704,0,0,0.0514,0,0,1,1,0,0,0,0,1
2000-12-14,721.9,-0.00939,0.3249,-0.2063,-0.1608,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.219,8.58819,-0.0394,0.0,0.35,0.0,23.63,0.2,-1.44,0.05,0.0,0.0,-0.0141,-0.0121,-0.42,0.0254,0.0,0.0178,-0.0837,-0.155,0.1463,0.1954,1,0,0.0425,0,0,1,1,0,0,0,0,1
2000-12-17,708.12,-0.01909,0.3183,-0.2215,-0.1747,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2101,8.58819,-0.0489,0.0,0.35,0.0,26.55,1.089,4.14,1.17,0.0,0.0,-0.0376,-0.0302,-0.518,0.0439,0.0,0.0307,-0.0709,-0.1643,0.1297,0.1954,1,0,0.0238,0,0,1,1,0,0,0,0,1
2000-12-18,704.47,-0.00515,0.3177,-0.2255,-0.1769,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2051,2.16176,-0.0476,0.0,0.35,0.0,26.55,1.081,4.14,1.17,0.0,0.0,-0.0376,-0.0058,-0.518,0.0439,0.0,0.0307,-0.0709,-0.1643,0.1252,0.1954,1,0,0.0188,0,0,1,1,0,0,0,0,1
