date,year,close,ret_1d,vol20,dd120,sma200_dist,f1_breadth,f2_gdr_basis,f3_rate_mom,f4_fx_vel,f4_fx_acc,f5_hhi,f6_herding,f7_panic,f8_illiq,f9_ratio,f10_spread,target_mae_60,target_mdd_60,state,in_risk_set,b1_vol,b2_dd,b3_sma,b4_composite
2016-04-28,2016,7773.23,-0.01149,0.1895,-0.0144,0.1081,0.625,-0.3946,2.229,0.1342,0.1586,0.1148,-0.0022,0.0761,0.00341,-0.2952,0.0,0.1186,0.1193,0,1,0,0,0,0
2016-05-03,2016,7531.59,-0.03109,0.2206,-0.045,0.0738,0.471,-0.4092,2.217,0.1348,0.1606,0.1682,-0.0236,0.1072,0.00374,-0.185,0.0,0.0903,0.1193,0,1,0,0,0,0
2016-05-04,2016,7442.44,-0.01184,0.2245,-0.0563,0.0612,0.4872,-0.4242,2.003,0.1352,0.1607,0.1931,-0.0034,0.1185,0.00383,-0.1865,0.0,0.0794,0.1193,0,1,0,0,0,0
2016-05-05,2016,7547.49,0.01412,0.2286,-0.043,0.0762,0.5556,-0.436,-1.843,0.1329,0.1565,0.1904,-0.0033,0.1185,0.00413,-0.2001,0.0,0.0922,0.1193,0,1,0,0,0,0
2016-05-08,2016,7571.7,0.00321,0.2256,-0.04,0.0797,0.5714,-0.4405,1.755,0.1363,0.1365,0.1652,-0.0031,0.1185,0.00416,-0.2536,0.0,0.0951,0.1193,0,1,0,0,0,0
2016-05-09,2016,7646.02,0.00982,0.2081,-0.0305,0.0903,0.5786,-0.4414,1.895,0.1346,0.135,0.1797,-0.0023,0.0926,0.00385,-0.2539,0.0,0.1039,0.1193,0,1,0,0,0,0
2016-05-10,2016,7621.91,-0.00315,0.2086,-0.0336,0.0869,0.5438,-0.4295,1.869,0.1341,0.1408,0.1463,-0.0085,0.0958,0.00396,-0.4399,0.0,0.1011,0.1193,0,1,0,0,0,0
2016-05-11,2016,7503.4,-0.01555,0.2131,-0.0486,0.0703,0.4601,-0.4065,1.824,0.1343,0.1339,0.117,-0.0287,0.1013,0.00386,-0.4121,0.0,0.0869,0.1193,0,1,0,0,0,0
2016-05-12,2016,7520.52,0.00228,0.2106,-0.0464,0.0731,0.4821,-0.3897,1.993,0.1452,0.1545,0.1222,-0.0291,0.093,0.00384,-0.3996,0.0,0.0889,0.1193,0,1,0,0,0,0
2016-05-15,2016,7373.0,-0.01962,0.2226,-0.0651,0.0526,0.4103,-0.3692,1.909,0.1341,0.1346,0.1813,-0.032,0.1111,0.00412,-0.3352,0.0,0.0707,0.1193,0,1,0,0,0,0
2016-05-16,2016,7409.27,0.00492,0.2191,-0.0606,0.0583,0.4367,-0.3646,1.799,0.1345,0.1344,0.195,-0.033,0.1111,0.0041,-0.3259,0.0,0.0753,0.1193,0,1,0,0,0,0
2016-05-17,2016,7549.97,0.01899,0.2281,-0.0427,0.0787,0.4506,-0.3758,1.747,0.134,0.1221,0.2095,-0.0294,0.1111,0.00411,-0.3011,0.0,0.0925,0.1193,0,1,0,0,0,0
2016-05-18,2016,7637.04,0.01153,0.2301,-0.0317,0.0913,0.4,-0.3991,1.745,0.1337,0.1329,0.1942,-0.0192,0.1111,0.00393,-0.303,0.0,0.1028,0.1193,0,1,0,0,0,0
2016-05-19,2016,7499.49,-0.01801,0.2287,-0.0491,0.072,0.3625,-0.4091,2.346,0.1528,0.1685,0.2279,-0.0252,0.1291,0.00393,-0.2615,0.0,0.0864,0.1193,0,1,0,0,0,0
2016-05-22,2016,7494.76,-0.00063,0.206,-0.0497,0.0718,0.3949,-0.4206,2.269,0.1348,0.1348,0.1762,-0.0197,0.1297,0.00382,-0.3209,0.0,0.0858,0.1193,0,1,0,0,0,0
2016-05-23,2016,7417.08,-0.01036,0.207,-0.0596,0.0613,0.3718,-0.4283,1.746,0.1348,0.1352,0.1334,-0.0248,0.1319,0.00357,-0.312,0.0,0.0762,0.1193,0,1,0,0,0,0
2016-05-24,2016,7497.33,0.01082,0.212,-0.0494,0.0733,0.4062,-0.4226,1.911,0.134,0.1348,0.0629,-0.0214,0.1296,0.00362,-0.327,0.0,0.0861,0.1193,0,1,0,0,0,0
2016-05-25,2016,7543.43,0.00615,0.2134,-0.0435,0.0803,0.3882,-0.4183,1.538,0.1336,0.1333,0.0622,-0.021,0.1247,0.00347,-0.3124,0.0,0.0917,0.1193,0,1,0,0,0,0
2016-05-26,2016,7531.15,-0.00163,0.2009,-0.0451,0.0791,0.35,-0.4219,1.576,0.1409,0.1466,0.0798,-0.0153,0.1263,0.00348,-0.3117,0.0,0.0902,0.1193,0,1,0,0,0,0
2016-05-29,2016,7486.13,-0.00598,0.2013,-0.0508,0.0731,0.3333,-0.4264,1.713,0.1357,0.1356,0.0759,-0.0157,0.1293,0.00339,-0.3079,0.0,0.0848,0.1193,0,1,0,0,0,0
2016-05-30,2016,7452.88,-0.00444,0.1988,-0.055,0.0687,0.3554,-0.4237,1.541,0.1346,0.1347,0.318,-0.0188,0.1223,0.00346,-0.3163,0.0,0.0807,0.1193,0,1,0,0,0,0
2016-05-31,2016,7483.65,0.00413,0.169,-0.0511,0.0736,0.35,-0.4122,1.814,0.1344,0.1338,0.3411,-0.0103,0.0912,0.0032,-0.3209,0.0,0.0845,0.1193,0,1,0,0,0,0
2016-06-01,2016,7572.39,0.01186,0.1684,-0.0399,0.0867,0.354,-0.3974,2.041,0.1344,0.1344,0.3254,-0.0045,0.0794,0.00309,-0.3009,0.0,0.0952,0.1193,0,1,0,0,0,0
2016-06-02,2016,7617.88,0.00601,0.1627,-0.0341,0.0935,0.3841,-0.3824,1.512,0.1521,0.1672,0.3284,-0.0046,0.0794,0.00279,-0.2975,0.0,0.1006,0.1193,0,1,0,0,0,0
2016-06-05,2016,7563.5,-0.00714,0.1644,-0.041,0.0859,0.3268,-0.3665,2.084,0.1368,0.1366,0.2429,0.017,0.0865,0.0028,-0.3057,0.0,0.0941,0.1193,0,1,0,0,0,0
2016-06-06,2016,7639.59,0.01006,0.1646,-0.0313,0.0968,0.3037,-0.3611,1.433,0.1344,0.135,0.3098,0.0171,0.0865,0.00283,-0.3172,0.0,0.1031,0.1193,0,1,0,0,0,0
2016-06-07,2016,7717.35,0.01018,0.1678,-0.0215,0.1079,0.3026,-0.3621,1.833,0.1343,0.1182,0.4086,0.016,0.0834,0.00274,-0.2695,0.0,0.1122,0.1193,0,1,0,0,0,0
2016-06-08,2016,7780.13,0.00813,0.1587,-0.0135,0.1166,0.2857,-0.3607,1.351,0.134,0.1338,0.49,-0.0038,0.0678,0.00266,-0.2894,0.0,0.1193,0.1193,0,1,0,0,0,0
2016-06-09,2016,7756.3,-0.00306,0.1596,-0.0165,0.1128,0.3169,-0.3524,1.667,0.1575,0.1772,0.5626,-0.0055,0.0709,0.00264,-0.1671,0.0,0.1166,0.1166,0,1,0,0,0,0
2016-06-12,2016,7650.62,-0.01363,0.1507,-0.0299,0.0972,0.3097,-0.3409,1.667,-0.0066,-0.1502,0.4796,-0.0093,0.0649,0.00249,-0.1214,0.0,0.1044,0.1044,0,1,0,0,0,0
2016-06-13,2016,7645.21,-0.00071,0.1505,-0.0306,0.0958,0.2893,-0.3274,1.322,-0.0072,-0.1506,0.4192,-0.0112,0.0656,0.00253,-0.1464,0.0,0.1038,0.1038,0,1,0,0,0,0
2016-06-14,2016,7570.05,-0.00983,0.1413,-0.0402,0.0843,0.2313,-0.3206,1.394,0.0003,-0.1336,0.3224,-0.0181,0.0754,0.00261,-0.0551,0.0,0.0949,0.0949,0,1,0,0,0,0
2016-06-15,2016,7414.81,-0.02051,0.152,-0.0598,0.0616,0.1963,-0.3119,1.546,0.0005,-0.1333,0.3065,-0.0223,0.0959,0.00283,0.0104,0.0,0.076,0.0767,0,1,0,0,0,0
2016-06-16,2016,7420.39,0.00075,0.1395,-0.0591,0.062,0.1888,-0.3118,0.347,0.0002,-0.134,0.272,-0.0217,0.0779,0.00266,0.0213,0.0,0.0767,0.0767,0,1,0,0,0,0
2016-06-19,2016,7337.97,-0.01111,0.1443,-0.0696,0.05,0.2013,-0.3197,0.207,-0.0198,-0.155,0.2335,-0.0217,0.0884,0.00283,0.0305,0.0,0.0663,0.0663,0,1,0,0,0,0
2016-06-20,2016,7203.64,-0.01831,0.1531,-0.0866,0.0307,0.1829,-0.312,0.4,-0.0003,-0.1538,0.1683,-0.022,0.0963,0.00316,0.0585,0.0,0.0489,0.0635,0,1,0,0,0,0
2016-06-21,2016,7250.92,0.00656,0.1495,-0.0806,0.0374,0.1948,-0.3124,0.598,-0.0001,-0.1351,0.1526,-0.0032,0.0963,0.0031,0.0603,0.0,0.0551,0.0638,0,1,0,0,0,0
2016-06-22,2016,7156.49,-0.01302,0.1516,-0.0926,0.024,0.1656,-0.3227,0.946,-0.0016,-0.1385,0.1383,-0.0242,0.1094,0.0033,0.0734,0.0,0.0426,0.0649,0,1,0,0,0,0
2016-06-23,2016,7253.31,0.01353,0.1616,-0.0803,0.0377,0.1921,-0.3365,0.581,0.002,-0.1305,0.1309,-0.0337,0.1077,0.00339,0.0306,0.0,0.0554,0.0649,0,1,0,0,0,0
2016-06-26,2016,6851.61,-0.05538,0.246,-0.1313,-0.0194,0.1039,-0.3409,0.816,-0.011,-0.1457,0.151,-0.0158,0.1571,0.00426,0.1656,0.0,-0.0,0.0649,0,1,0,1,0,0
2016-06-27,2016,6903.81,0.00762,0.2494,-0.1246,-0.0117,0.1133,-0.3592,0.224,0.0001,-0.1472,0.1308,-0.0109,0.1527,0.00436,0.1739,0.0,-0.0,0.0649,0,1,0,1,0,0
2016-06-28,2016,6931.94,0.00407,0.2494,-0.1211,-0.0075,0.1469,-0.3698,0.283,-0.0114,-0.1457,0.1603,-0.0094,0.1527,0.00436,0.1785,0.0,-0.0,0.0677,0,1,0,1,0,0
2016-06-29,2016,6942.52,0.00153,0.2437,-0.1197,-0.006,0.1465,-0.3718,0.666,-0.0004,-0.1353,0.1486,-0.0051,0.1527,0.00436,0.2382,0.0,-0.0,0.0677,0,1,0,1,0,0
2016-07-03,2016,6981.72,0.00565,0.2435,-0.1148,-0.0003,0.1571,-0.371,0.964,-0.0133,-0.1479,0.1245,0.0042,0.1527,0.0044,0.2447,0.0,-0.0,0.0677,0,1,0,1,0,0
2016-07-04,2016,7182.8,0.0288,0.2686,-0.0893,0.0284,0.1892,-0.3635,0.78,-0.0004,-0.1592,0.1335,0.0047,0.1456,0.00467,0.1808,0.0,-0.0,0.0677,0,1,0,0,0,0
